Species	Dem	Slope	TPI	TRI	Cheigh	NeaDistRiv	DistRoad	DistVillage	Season	Effort	Habitat	Visibility	Dist_Nath	X	Y
Cephalophus dorsalis	619	90	1	12	22	727	2100	20260	PSS	350	Forest	Open	0.18	12,231731	5,01518
Philantomba monticola	619	90	1	12	22	727	2100	20260	PSS	350	Forest	Open	0.18	12,231731	5,01518
Philantomba monticola	619	90	1	12	22	727	2100	20260	PSS	350	Forest	Open	0.18	12,231731	5,01518
Philantomba monticola	619	90	1	12	22	727	2100	20260	PSS	350	Forest	Open	0.18	12,231731	5,01518
Philantomba monticola	619	90	1	12	22	727	2100	20260	PSS	350	Forest	Open	0.18	12,231731	5,01518
Philantomba monticola	619	90	1	12	22	727	2100	20260	PSS	350	Forest	Open	0.18	12,231731	5,01518
Cephalophus dorsalis	619	90	1	12	22	727	2100	20260	PSS	350	Forest	Open	0.18	12,231731	5,01518
Philantomba monticola	619	90	1	12	22	727	2100	20260	PSS	350	Forest	Open	0.18	12,231731	5,01518
Philantomba monticola	619	90	1	12	22	727	2100	20260	PSS	350	Forest	Open	0.18	12,231731	5,01518
Philantomba monticola	619	90	1	12	22	727	2100	20260	PSS	350	Forest	Open	0.18	12,231731	5,01518
Potamochoerus porcus	619	90	1	12	22	727	2100	20260	PSS	350	Forest	Open	0.18	12,231731	5,01518
Philantomba monticola	619	90	1	12	22	727	2100	20260	PSS	350	Forest	Open	0.18	12,231731	5,01518
Philantomba monticola	619	90	1	12	22	727	2100	20260	PSS	350	Forest	Open	0.18	12,231731	5,01518
Cephalophus dorsalis	619	90	1	12	22	727	2100	20260	PSS	350	Forest	Open	0.18	12,231731	5,01518
Philantomba monticola	619	90	1	12	22	727	2100	20260	GSP	350	Forest	Open	0.18	12,231731	5,01518
Philantomba monticola	619	90	1	12	22	727	2100	20260	GSP	350	Forest	Open	0.18	12,231731	5,01518
Papio anubis	619	90	1	12	22	727	2100	20260	GSP	350	Forest	Open	0.18	12,231731	5,01518
Civettictis civetta	619	90	1	12	22	727	2100	20260	GSP	350	Forest	Open	0.18	12,231731	5,01518
Philantomba monticola	619	90	1	12	22	727	2100	20260	GSP	350	Forest	Open	0.18	12,231731	5,01518
Philantomba monticola	619	90	1	12	22	727	2100	20260	GSP	350	Forest	Open	0.18	12,231731	5,01518
Philantomba monticola	619	90	1	12	22	727	2100	20260	GSP	350	Forest	Open	0.18	12,231731	5,01518
Philantomba monticola	619	90	1	12	22	727	2100	20260	GSP	350	Forest	Open	0.18	12,231731	5,01518
